alert_id,timestamp,trader_id,symbol,asset_class,order_to_trade_ratio,trade_velocity,price_deviation_pct,counterparty_concentration,time_clustering_5min,order_cancel_rate,volume_spike,spread_impact_bps,after_hours_trading,cross_account_pattern,previous_violations,account_age_days,avg_trade_size_usd,order_size_std,late_day_concentration,round_lot_pct,iceberg_order_flag,momentum_following,is_violation
ALT-00491,2025-10-23 22:41:30.076176,TR-2275,META,Option,6.716535342654145,1.5481682558445662,0.9778747513951556,0.4612111493971247,6,0.5317784014991549,1.5500851636137414,18.090742536829886,0,1,0,1625,141427.58641951528,17100.757288045745,0.29932713597780336,0.758464018198059,1,0.43421608981748305,0
ALT-00119,2025-10-18 22:41:30.070409,TR-5097,TSLA,Option,37.71761305780376,13.582480874046379,5.966148115810293,0.813441131924543,26,0.8738668016724656,7.968418164608976,58.6520216966898,0,0,4,64,156894.85889344735,39261.366455907104,0.5909078509052605,0.32927836950737743,0,0.8112070076834822,1
ALT-00901,2025-11-28 22:41:30.082483,TR-4161,AMZN,Equity,1.9310686793347651,0.7557282183021738,0.31081689596523987,0.2374828368542472,1,0.34772959645147217,1.0205021646143455,15.333143154973284,0,0,0,1645,45030.8947300645,11647.495518483489,0.12611006952746628,0.7003307369565384,0,0.41259609730342883,0
ALT-00251,2026-01-09 22:41:30.072455,TR-7941,GOOGL,Equity,6.6806682704047216,4.825873103149659,1.8908094842882217,0.3987106558134872,3,0.5070628427955809,2.307295481723865,3.0982054048109506,0,0,0,2113,46932.17971291272,8435.365007739256,0.17498708391928638,0.7802519808984031,0,0.31422152595186903,0
ALT-00524,2025-11-13 22:41:30.076675,TR-3996,META,Option,4.119028120006124,2.0613299987489224,1.0163535155927992,0.3878316898997435,1,0.27776489857600384,2.579488785873844,6.599326027825032,0,0,0,2333,87825.87307396998,18889.54573939695,0.2136867729437523,0.7059686626660987,0,0.2837384040691291,0
ALT-00010,2025-10-25 22:41:30.068673,TR-4598,GME,Option,43.28421328475459,18.7678638606772,7.293033246032447,0.88128522691469,23,0.8041274869675915,13.657722977566985,49.32587657539555,1,1,2,430,104939.57961530301,38159.359475003366,0.8627313766183016,0.4088528997538541,0,0.8266915421894767,1
ALT-00197,2025-10-29 22:41:30.071625,TR-8179,AAPL,Equity,9.695607737023735,1.1865144768176656,1.6090002588438703,0.2103070273005428,6,0.17439798470255782,1.8178863311438658,19.638760185091016,0,0,0,1748,75094.07821610625,21725.140540349083,0.276619456639396,0.7313654677718606,1,0.2143134222103481,0
ALT-00604,2025-12-25 22:41:30.077927,TR-4166,MSFT,Equity,7.094642218062318,5.619580752966941,0.1101630785190234,0.3992955224723601,2,0.16986028348947704,1.0114768738107334,9.066879536533156,0,1,0,1871,140383.4413892756,14017.277444570529,0.2582369391165197,0.6493941414047626,0,0.10031580443728752,0
ALT-00082,2025-11-30 22:41:30.069811,TR-8434,GOOGL,Option,31.562354132846668,13.318532560594988,3.1628741833255543,0.8558582850103985,30,0.9310990488441325,14.66716981940173,95.81998668350754,0,0,2,171,263396.3974958587,71032.77231430537,0.8378197594140282,0.42764018929730224,0,0.890120415952737,1
ALT-00784,2025-12-12 22:41:30.080700,TR-1778,GOOGL,Option,4.295519211437372,3.927389645595189,0.9916508307812173,0.1466411865715203,3,0.11272357164751953,2.214041301365615,17.96210831693075,1,0,0,2548,133306.74794860155,17789.067370373115,0.2397310586493783,0.7792110665420213,0,0.15476752959826517,0
ALT-00588,2025-12-09 22:41:30.077673,TR-1225,GOOGL,Equity,7.704145397032842,5.013170416336173,0.6419642503828564,0.1956844352136875,9,0.1281909269266158,1.6126418246816874,10.610375229254265,0,0,0,2383,86250.5577807969,18486.763763026644,0.2064537170291975,0.8144395206361125,0,0.3341501691163825,0
ALT-00798,2025-11-15 22:41:30.080923,TR-5036,GOOGL,Equity,2.003693254346809,4.234199833543684,1.4776824359055367,0.4860126491639676,8,0.10922820952151133,2.0003386217397314,14.429019583539475,0,0,0,266,119609.08400303326,5649.734392595455,0.1785258607111071,0.7794068238435536,0,0.23224032398800076,0
ALT-00240,2025-11-12 22:41:30.072281,TR-3198,META,Option,7.612129651867611,5.946989800991045,0.7179824212566487,0.47650897929674063,9,0.5901843704710925,0.9485056027044083,10.855318893231306,0,0,0,2059,31007.878891770517,24296.23708983386,0.13399105141823928,0.741260350826557,0,0.39515399393384254,0
ALT-00291,2025-11-27 22:41:30.073073,TR-6399,AMZN,Option,5.7422364560670545,0.9815176521527933,0.6373221482739494,0.26743291421259563,8,0.11505193610565947,2.9152831140630466,13.689490227315455,0,0,0,2614,140314.7377250994,7371.913778297736,0.2834390833676983,0.8374749889024232,0,0.2270198801030354,0
ALT-00212,2025-10-18 22:41:30.071851,TR-1981,MSFT,Option,4.47190078139685,4.046579322122726,0.8507487244618561,0.38528275331304707,6,0.3895876276873611,0.9877509402655147,1.81713208547185,0,0,0,768,101695.66577988365,20759.42631569723,0.3346046004798902,0.790332004753183,0,0.1399467284544713,0
ALT-00718,2025-12-11 22:41:30.079679,TR-9887,META,Equity,6.16779142746386,3.5502828705029437,1.7020380492403968,0.2923920984185312,6,0.14664369236098426,2.4253116636209153,19.23841710319973,0,0,0,404,103389.36450563329,14693.473710990555,0.3836889033246992,0.7550279926070526,0,0.33971742652419146,0
ALT-00360,2025-10-31 22:41:30.074146,TR-5240,AAPL,Equity,10.749170381012894,1.3325414419480122,0.38858372743959746,0.2314232599543194,7,0.16535866179487865,2.277759490336934,14.856886209066918,1,0,0,707,88383.78315152813,5963.62943520151,0.2513367825008066,0.7092664077991953,0,0.27098661126667567,0
ALT-00450,2025-11-01 22:41:30.075553,TR-8912,META,Equity,3.4013342299266354,0.8008124601694722,0.13357308511132437,0.14110729705991273,5,0.3154918644241016,1.9231445748574583,3.671246445293946,0,0,0,604,66593.58452100701,9201.972215822254,0.15502709304938683,0.6023942618519272,0,0.28680714660869666,0
ALT-00228,2025-11-09 22:41:30.072091,TR-4397,META,Option,7.502433335843681,1.5237474376434137,0.7299729282276681,0.44201208064797404,9,0.28217711921411603,1.4495319654772127,17.710434843834403,1,0,0,889,71700.34735921584,3281.273092784627,0.34802403040787416,0.6166744401027773,0,0.39069968966727864,0
ALT-00951,2025-10-22 22:41:30.083263,TR-9591,AAPL,Option,6.59902401890412,5.953787765414918,1.968110374642117,0.3540098264566439,2,0.10248624266117459,2.2913208650310635,11.448259355416068,0,0,0,1862,52989.62113197501,5055.331600909369,0.24001459672117068,0.635100265367617,0,0.23444339568845726,0
ALT-00947,2025-10-18 22:41:30.083203,TR-9808,GOOGL,Option,2.693717862822523,2.5725078338138396,1.2935469485696747,0.3188949711517134,4,0.4070155992243253,2.6938810616955875,15.311055336038669,0,0,0,809,85243.00389084517,9695.031959595668,0.20951538326254165,0.9077960585925386,1,0.11569743041621856,0
ALT-00797,2025-11-19 22:41:30.080906,TR-7690,GOOGL,Equity,8.090194700950043,4.50594060612109,1.008384335754621,0.3020905911206696,1,0.26560690731156067,1.061042547031755,11.837359181983086,0,0,0,1476,136421.3606088687,19817.482715883492,0.2867547605238148,0.7102697738126598,0,0.316752069310488,0
ALT-00502,2026-01-09 22:41:30.076341,TR-9680,AMZN,Equity,4.619811574068007,2.2302319837773656,1.0729682957274613,0.4762760750892927,7,0.2980272387177334,1.2381451747135475,9.071089445296824,1,0,0,1615,60905.11271629205,22969.988835200882,0.3285803127229292,0.7767904445104021,0,0.49534822668862843,0
ALT-00465,2025-12-08 22:41:30.075781,TR-4579,META,Option,2.105033046490653,3.3003688105943145,0.1468729136269256,0.26275937255625115,8,0.2946948898334367,2.4117479383288773,14.009778113739086,1,0,0,216,35751.779434219774,6735.944325077232,0.18438536906591024,0.7438945473907828,0,0.19373002626021074,0
ALT-00363,2025-10-27 22:41:30.074192,TR-5026,NVDA,Option,9.41116045423361,1.3068231270834985,1.411613409111385,0.4780096258322275,9,0.1268861558309917,2.2725853653296464,5.394318638003154,0,0,0,539,40317.813250371626,8345.131989490515,0.11910543025075503,0.6619945004693889,0,0.10205585103422413,0
ALT-00469,2025-10-26 22:41:30.075842,TR-2072,MSFT,Equity,4.008962319021306,2.698119011471645,1.9674342239252989,0.3145881564753893,7,0.22888924410199565,2.3429998326829713,1.273086083777775,1,0,0,2382,12179.331306832562,15384.606091259266,0.20250237214553624,0.9336607302703361,1,0.4612762762891143,0
ALT-00936,2025-12-20 22:41:30.083036,TR-8406,MSFT,Option,3.2587386727296215,1.953341652467168,1.8289146202179578,0.4662367942059479,6,0.30010954776940557,2.0692287049192157,17.24342221263565,0,0,0,823,146265.1662006518,11547.820301676727,0.11813407689558107,0.8621904526590547,1,0.326069302489575,0
ALT-00429,2025-12-19 22:41:30.075218,TR-8875,GOOGL,Equity,10.293504939515593,2.478215586726873,1.4057452525752976,0.22513367900968803,3,0.41781599932002,2.9844756247223962,15.776632292378462,0,0,0,2531,37746.74667239183,5224.594120987211,0.35986986108030117,0.7554643817725265,0,0.1548211211312622,0
ALT-00008,2025-12-10 22:41:30.068641,TR-8428,GME,Option,46.05244599017143,16.02765372775314,3.1577683526606593,0.8496356755280482,12,0.8804323802912183,6.213826577112991,44.205124207099296,0,0,3,369,68195.11529229411,61193.08782957618,0.5443563283247326,0.475734600746308,1,0.6706017208173887,1
ALT-00156,2025-12-13 22:41:30.071002,TR-5742,GOOGL,Equity,1.6879644958710527,4.907518037007355,1.5565181955461225,0.393446332016925,6,0.42128259976759574,1.7267457172469585,13.087369929456422,0,0,0,1737,118919.48462163364,3840.0685821612956,0.2229714669088865,0.8939307999724659,0,0.2535331807732176,0
ALT-00542,2025-11-16 22:41:30.076946,TR-9856,GOOGL,Option,7.771078855124971,0.7175662860943723,0.8657736400235511,0.3596615859323491,6,0.4270387764778738,1.9254993434224084,4.01957057003926,0,1,0,2600,12751.513327698634,11696.602965921915,0.11480486910922638,0.7992671211675287,0,0.2530916765271085,0
ALT-00441,2025-12-10 22:41:30.075407,TR-1824,META,Equity,3.796850770878236,3.970771662986213,0.14746975633551396,0.38829004481067153,8,0.5218643963551287,1.7636969669918443,7.505507342621333,0,0,0,502,84239.07234867959,3192.47782536534,0.3269939648057197,0.8038522769109036,0,0.17463603874926703,0
ALT-00483,2026-01-01 22:41:30.076054,TR-3879,NVDA,Equity,2.702646383307232,2.1564657284854736,0.5730561084065935,0.2489228394292191,4,0.13083729181047873,1.7901411749146683,4.889669625049979,1,0,0,2386,87145.13401023536,16589.03100648785,0.1907869548786265,0.7609935843873352,0,0.21173579411062382,0
ALT-00423,2025-11-24 22:41:30.075116,TR-1313,MSFT,Equity,8.197811056181434,5.298859735061493,0.5638803649631237,0.28004394347401185,2,0.28602178390610367,1.0033889374815466,9.700105607414358,0,0,0,2595,62199.51167163434,21809.444377094736,0.17319859070574167,0.9383569796372877,0,0.4832552479217985,0
ALT-00779,2025-10-22 22:41:30.080622,TR-5001,MSFT,Equity,6.171055542966677,2.6437642579225806,0.8461462110740122,0.34641541133598286,3,0.2769528336059085,2.1273162444181164,6.928024816060557,0,0,0,448,136924.42792064874,21889.611114540086,0.2674695250838983,0.7136796203831262,1,0.21735587023319136,0
ALT-00950,2025-10-29 22:41:30.083248,TR-9005,AAPL,Equity,11.164901274998398,5.832100512349536,1.0548772558998554,0.17024991253153526,5,0.4813430852273043,0.9503737726712458,1.239259640682401,0,1,0,1023,135242.4102306635,14952.141206375167,0.20554806912604345,0.6814081229373476,0,0.3467543133043265,0
ALT-00335,2025-11-12 22:41:30.073764,TR-2163,META,Equity,5.260018525673255,4.1282965011176085,0.9398634997691346,0.35929338752313844,6,0.32769156774030384,1.7129129593752972,14.879357072163689,1,1,0,2508,24626.53807112619,5743.341294187124,0.1541554685177271,0.6918647047924426,0,0.31010336751263334,0
ALT-00577,2025-12-13 22:41:30.077477,TR-5920,AAPL,Option,2.0944584879870196,3.822956659949255,0.32982525825313547,0.13147907007815962,3,0.281383566568738,1.3521718538953558,13.985255254024425,0,0,1,2156,104162.12746867942,13044.165821335322,0.33338335824109633,0.8944689016521168,0,0.33190658297370923,0
ALT-00935,2025-11-12 22:41:30.083021,TR-8762,GOOGL,Option,3.665627925991129,4.755236405635879,1.1045031219897574,0.4711876247148179,2,0.3629248181319067,2.5414652120645806,3.1905339377884046,0,0,0,1028,139508.19229874626,20707.410195933044,0.16742924343260684,0.9059637816528836,0,0.20537710375872373,0
ALT-00568,2026-01-07 22:41:30.077339,TR-5355,META,Equity,11.813219978839943,5.587373215292691,1.5927713847678566,0.2303118174982473,1,0.43497674542960907,0.8008833968557477,16.31193221474023,0,0,0,2307,16491.19288883968,5595.750757794866,0.2158709185897269,0.7697005589006363,0,0.24199804632557675,0
ALT-00595,2025-12-07 22:41:30.077783,TR-4869,META,Option,4.437980174603944,5.529429512180361,1.697202025156338,0.43905613180370207,6,0.50287344608906,2.1255249998644032,6.6206316530553995,1,0,0,300,133790.33301605162,21174.486946556604,0.24186379666316354,0.6136775401006843,1,0.35541749096076536,0
ALT-00531,2025-12-05 22:41:30.076780,TR-8972,GOOGL,Option,7.075536471117057,3.7938570211652443,0.6213822699007128,0.2600118543945166,7,0.5693596509889315,2.571205428958958,17.16102374882539,0,0,0,849,84829.06858989935,20821.31743424355,0.19105117274438568,0.739467566738225,0,0.22676520552741775,0
ALT-00582,2025-12-08 22:41:30.077557,TR-7460,MSFT,Equity,6.725017013533213,5.234459744777056,0.11034304746421209,0.11406985261263865,4,0.3253530291251928,2.457942289251572,19.15714977274501,0,0,0,2425,116952.98096278633,21216.912011639728,0.3281819744170186,0.6588738823517395,0,0.43342964385829474,0
ALT-00708,2026-01-08 22:41:30.079529,TR-8141,MSFT,Equity,11.386525373006817,4.964972088201782,1.5094821560844534,0.394798524690809,8,0.33216587239757644,1.3574758366306199,10.595532876826573,1,0,0,738,9421.999438649396,4163.448963939019,0.365976878850684,0.8630879184609981,0,0.26914736362363484,0
ALT-00449,2025-11-18 22:41:30.075538,TR-8493,NVDA,Equity,5.652378981157135,4.875681069416725,0.36862875301104636,0.15212817326893435,4,0.5200094159603492,1.9989610118200396,2.648876127234819,1,0,0,2446,39343.173236499206,4958.416644465546,0.13738451895673742,0.7280647545162326,1,0.19175740086175283,0
ALT-00454,2025-12-29 22:41:30.075614,TR-3913,META,Option,3.9659300964390107,5.008223515292525,1.9987655708971803,0.18457250319956447,4,0.30685301595501524,2.2935521418153275,5.499154123667422,0,0,0,2567,17174.57169977537,19480.509482939888,0.2890525254661125,0.9459716695703817,0,0.23772321332798374,0
ALT-00229,2025-11-07 22:41:30.072106,TR-6608,META,Option,9.512968439477316,2.4393143326087197,1.6670969269277949,0.30626376234258135,1,0.36954727636800433,1.4214393380140082,9.079335523316184,0,0,0,1262,10447.80810784157,4068.8032293380215,0.3296640251547583,0.6000040721643781,0,0.2666263313929169,0
ALT-00353,2025-11-03 22:41:30.074040,TR-2020,AMZN,Equity,6.644925905102395,1.2177750780059189,0.93702440375869,0.22692219096819463,6,0.30954973645854267,2.118458431414055,10.760449249090792,0,0,0,1789,46786.75626413178,1155.1445869530532,0.2488717665702442,0.699969095996785,0,0.3938433202842141,0
ALT-00729,2025-12-12 22:41:30.079847,TR-4715,AMZN,Option,2.5153922233837163,2.529808876379922,1.4719851479089734,0.1696736752272067,6,0.25530048569766484,1.8141331028675873,13.806026050327219,1,0,1,1344,83518.41090776074,21242.267097017182,0.3285228119408548,0.6204040213518249,0,0.49936849356950963,0
ALT-00213,2025-12-05 22:41:30.071867,TR-6658,AMZN,Equity,8.568488882196153,1.8303888595478028,1.831030535258029,0.43530614381828203,1,0.16218419950025512,1.7100138848209978,10.364427104501486,0,0,0,1170,63622.01335195602,13742.504281890251,0.2785395024717045,0.6034733373947424,0,0.28563806378140155,0
ALT-00080,2025-11-04 22:41:30.069779,TR-4937,GME,Option,15.183883649543471,9.752593682233663,4.23028106245176,0.8826005881358664,28,0.7342046577297403,14.427729568939228,58.45043297184668,1,1,1,57,133309.81797737884,50223.56157959328,0.8491783343505633,0.5928899545638244,0,0.8822964017515074,1
ALT-00149,2025-12-17 22:41:30.070890,TR-2773,GOOGL,Option,21.32081093613553,8.915589518966444,4.260329078865409,0.8636155675696909,36,0.9343470166242797,3.996497961665634,37.361111179707784,0,0,2,423,109277.94805455286,62188.694149044204,0.827114131942778,0.38540454652426875,0,0.7770484425331401,1
ALT-00303,2025-12-14 22:41:30.073255,TR-9454,MSFT,Equity,2.773406931726348,4.110252819253613,1.9451867239997431,0.32487552442581,7,0.30883349790849735,1.055988667361891,12.643120875193699,0,0,0,1839,141079.9129410524,16882.665579319324,0.12304091449432647,0.724133171744779,0,0.32026535177634063,0
ALT-00629,2025-12-02 22:41:30.078309,TR-7488,NVDA,Equity,11.777077682512457,1.9755181124945618,0.17785862227479188,0.38202531368215165,1,0.15037642197978815,2.3565502017516944,1.5923232731265031,1,0,0,2934,131178.5201213751,4327.66069871929,0.13819356362401752,0.6614853042890045,0,0.4841065433968267,0
ALT-00778,2025-12-01 22:41:30.080606,TR-1440,NVDA,Option,7.049768850222506,3.2048484794301744,1.1743670955408056,0.38620238184845157,7,0.18878600131580883,1.4682127959947997,7.399059610560029,0,0,0,1867,87335.07611998582,20958.359114585834,0.37974753393330396,0.8625323444987736,0,0.4371801560707239,0
ALT-00507,2025-11-04 22:41:30.076416,TR-8904,MSFT,Option,7.017692900102864,4.07473653991239,1.5321595838855995,0.34880367552359226,8,0.3640888607115086,1.0791202217388054,12.257376104351696,0,0,0,2546,74961.49377651112,15941.80954798676,0.10301409431644948,0.6681941720793774,0,0.29653217276485233,0
ALT-00343,2025-11-12 22:41:30.073890,TR-8457,META,Option,8.331741743623384,0.9405814963528123,0.9394840391237137,0.16534670335936807,3,0.4711467690851314,1.3371555391755368,12.362173229246242,0,0,0,824,60839.8774093393,21515.338691182274,0.3857245917989931,0.9092476549295666,0,0.20824799787743867,0
ALT-00486,2025-12-17 22:41:30.076099,TR-5767,MSFT,Option,3.3023668341762944,0.8988727432496477,1.436232102680276,0.2610105421960568,2,0.3608559006834592,1.377873417727066,15.578304372796973,0,0,0,223,139366.50531359614,12608.579755523053,0.19466604233293328,0.8761307933772243,0,0.37271419911538184,0
ALT-00712,2025-11-16 22:41:30.079589,TR-5573,AAPL,Option,8.747882521193432,4.915211193041209,0.5539189217683954,0.11672864951458616,8,0.4014037661333797,2.9691814587754504,18.81752662704626,0,0,0,2553,130012.17895250265,22339.1328569166,0.2403547549876129,0.8301055145121127,0,0.45802668917448564,0
ALT-00134,2025-10-24 22:41:30.070650,TR-6876,AAPL,Option,33.636841739579914,20.26417514458844,3.277029271015282,0.6741938718157835,25,0.7202298207628131,8.134272055799357,38.01433862398815,0,1,4,56,362727.9900061078,37496.48222495606,0.890244080343966,0.5563888309381329,1,0.8878681972720264,1
ALT-00704,2025-12-25 22:41:30.079469,TR-1706,AAPL,Option,7.374900060649792,2.0766331970786265,0.797219880452291,0.13355918425156374,1,0.5572288254404706,0.998249992455118,15.639147609261567,0,0,0,2036,94438.4482344584,15367.292291916672,0.18776212854447094,0.8393626741721869,0,0.4179191019283106,0
ALT-00312,2025-10-19 22:41:30.073393,TR-9056,AMZN,Option,5.32184619782497,0.6575883516770998,1.208179545393858,0.10452101463560899,4,0.5869002066785748,1.997237057508145,6.229544439703157,0,0,0,1376,107868.63537192634,7515.808061025072,0.37127298742226955,0.7311526896775817,0,0.31994742511048213,0
ALT-00723,2025-11-07 22:41:30.079755,TR-5788,AMZN,Option,3.664154812144564,1.4298176202353816,1.5722309641457162,0.15188250319601077,7,0.48612958232659886,1.7562460997123854,7.285104900839822,0,1,0,448,30906.106774169926,19367.978342429058,0.3358965418408232,0.7982974011305491,0,0.4829254452765491,0
ALT-00630,2025-11-15 22:41:30.078324,TR-1582,NVDA,Equity,8.624862962792307,4.907543445050002,0.8555064728922307,0.23452509100198224,4,0.4213868308091463,1.5210966528506815,17.341396860806064,0,0,0,2379,22781.067246810955,11403.12879359497,0.21901828014051578,0.9283188487438754,1,0.16125392024176155,0
ALT-00001,2025-10-25 22:41:30.067348,TR-2824,AAPL,Option,28.108904159657687,24.162143208968576,6.525966679962728,0.8095304694689628,18,0.8114581882133978,4.649711531907033,59.44366689744004,0,0,1,356,200168.87501255982,24286.34316492615,0.7603553891795412,0.3225646316108401,1,0.8526995702933886,1
ALT-00317,2025-12-24 22:41:30.073477,TR-3281,MSFT,Equity,1.9022605373261794,0.6921658552329364,1.9805371854777358,0.11200853285962875,9,0.17810075396529965,2.9745261867196584,19.568318718762498,1,0,0,2624,120103.62506666574,16826.15108996794,0.27334211507532546,0.9031355408822421,0,0.2157758086477952,0
ALT-00707,2026-01-02 22:41:30.079514,TR-4884,NVDA,Option,11.484370737587616,3.3420482471703545,1.6563039197376068,0.3188510570275602,2,0.5198823620193015,2.9937745531365945,6.5595689867532645,1,0,0,2109,56878.81424705611,23599.19635564487,0.313338855400927,0.7034734161228726,0,0.33241859651356603,0
ALT-00548,2025-10-19 22:41:30.077036,TR-5454,GOOGL,Option,8.590284063347202,2.629508007857639,0.7576061503123744,0.43435536325049695,7,0.22062216801901394,1.2581099789380719,5.759175988245506,0,0,0,1366,121856.347167349,7712.172557114636,0.15745639661504446,0.776492211277561,0,0.44625801454909275,0
ALT-00873,2025-12-27 22:41:30.082058,TR-7974,AMZN,Equity,5.285886190938115,3.835517765489501,1.5351439660575472,0.46066135468508207,6,0.48832003718631145,1.3023278405052832,1.4713772708087502,0,0,0,1059,60647.21990156545,4397.17242370776,0.31311629423148946,0.8313957053890009,0,0.11758865664858194,0
ALT-00533,2025-12-13 22:41:30.076811,TR-6638,AAPL,Option,5.6895012338977144,2.3353731416659644,0.7012906897168473,0.4095980349176036,1,0.43326291589269184,2.576579761875585,10.664995062997502,0,0,0,994,12933.555350877792,13851.293790192116,0.3807247784573652,0.8091646168263611,0,0.42377099538512597,0
ALT-00478,2025-10-21 22:41:30.075978,TR-1891,META,Option,7.417688366585002,3.044356667913381,1.6547709679348255,0.373330545051092,7,0.2762646206502587,2.3899038638438705,7.065280657937581,0,0,0,1206,136357.1923290239,4039.2910124409846,0.15355593678177962,0.7725605438055807,0,0.13277537561525846,0
ALT-00405,2025-11-10 22:41:30.074829,TR-1328,NVDA,Equity,1.4436723735229717,2.2939363977053944,0.9902582897231558,0.15918333364376236,7,0.20454868229480713,1.0867768860951843,4.867162603851032,0,0,0,214,116513.86430816002,11212.135822524227,0.26962478192576145,0.6073532049452263,0,0.11377252342932583,0
ALT-00173,2025-11-13 22:41:30.071261,TR-4145,MSFT,Equity,2.1697809888135207,2.232057737371322,0.10725255483625958,0.372667792960648,6,0.5278686294528931,1.2997950254517328,16.90378137961586,0,0,0,2259,45495.03282588951,16429.165841408983,0.3082451720529493,0.7794291636007685,0,0.22212427067869253,0
ALT-00126,2026-01-05 22:41:30.070520,TR-3306,SPY,Equity,20.88049727107022,20.526853664051096,7.245383926487757,0.6758589300317714,28,0.744611491306943,7.091125539561155,42.26846263209025,1,1,4,443,142783.7740332919,56467.45156553806,0.6027535390582859,0.5528061944081674,1,0.6204591149379939,1
ALT-00395,2025-11-03 22:41:30.074676,TR-2654,GOOGL,Option,7.606415166858496,1.4144043169233536,0.8215010691611325,0.34687769084678666,4,0.39134307327729145,1.0730362089703103,3.3068832045944707,1,0,0,2523,109564.19181673943,5410.831962589627,0.1985156498849816,0.7705242024226698,0,0.10990595103046048,0
ALT-00421,2025-10-31 22:41:30.075085,TR-6015,MSFT,Equity,4.249642399451415,0.9980770718050627,1.3692061764117267,0.15333072653703006,8,0.5085955253633205,0.8300557080353408,18.018800754787176,1,0,0,2311,9196.925927788223,6751.498838981359,0.10971674133279852,0.7175452204637606,0,0.30554661028530866,0
ALT-00553,2025-12-30 22:41:30.077112,TR-5078,AMZN,Option,5.269086088785729,1.832613310602566,1.8565391372707005,0.30869729031636584,8,0.3162185833582515,2.170979333970812,2.4141399503317977,0,1,0,564,78035.30537942947,5383.003126074427,0.27219255250952257,0.8230916142914142,0,0.32268370262114154,0
ALT-00904,2025-11-12 22:41:30.082527,TR-3793,META,Equity,2.421724633881487,2.2507336007412713,0.20409576915733615,0.38132212274535127,4,0.49434321461571207,1.5731716816355037,4.174901667547044,0,0,0,2494,9842.014705549322,10257.201106264481,0.37106779110918464,0.6836453057144868,0,0.18260526597191362,0
ALT-00091,2025-12-25 22:41:30.069958,TR-4929,MSFT,Equity,40.319703979100474,16.429887496339106,2.9457541874920636,0.6770641206824339,24,0.9236199827420168,14.901966354168053,29.613776967942627,0,1,5,250,447307.8211118576,48545.136328835084,0.862605487777832,0.5285275767678296,0,0.8317392035372976,1
ALT-00940,2025-11-11 22:41:30.083098,TR-9401,META,Equity,7.176770586504596,4.003266899114397,1.9477206683247026,0.1273063463422004,6,0.17454783933571696,2.90720251238917,8.681936193175417,0,1,0,1655,131922.71698249667,5544.549464335962,0.26436124319116594,0.6083864847934944,0,0.4056881935369234,0
ALT-00182,2025-12-28 22:41:30.071395,TR-1627,GOOGL,Option,7.644788447783411,5.490590905920659,0.5538276547636626,0.2878567098722836,9,0.2656735035515254,1.8604903278465816,4.725856542029466,0,0,0,2017,93563.1103059864,7736.397172383383,0.16209777353152804,0.7808004199560926,0,0.10220231966416833,0
ALT-00275,2026-01-02 22:41:30.072829,TR-9591,MSFT,Equity,7.521241985589212,2.452085634823555,0.19877976875764422,0.11269750614919545,8,0.21539732696326588,2.8144789109756303,12.709975352425031,0,0,0,1274,40711.47272752708,17576.314507552157,0.27903292598850693,0.7755514949712818,0,0.49047478999523353,0
ALT-00896,2025-12-28 22:41:30.082407,TR-5578,AMZN,Equity,8.666925574778809,5.986515219246826,0.7154201014700835,0.3056347499517095,6,0.27763360902866674,1.040375424499886,19.029781625028576,0,1,0,2973,75823.91697345751,13066.80905852732,0.28636004338125465,0.6012378182961285,1,0.47245247022753967,0
ALT-00070,2026-01-09 22:41:30.069620,TR-1508,MSFT,Equity,18.604351776596044,13.684167792278197,2.915268500921391,0.8636361772616077,21,0.7676861682858884,10.90599474724868,55.65506283235723,1,1,2,74,61423.86004715519,25149.918828802372,0.786388891538959,0.5635695767640605,0,0.6094835973762192,1
ALT-00292,2025-12-04 22:41:30.073088,TR-4290,AMZN,Option,10.32920158517193,5.709388045951363,1.7812247236224081,0.395626790375749,1,0.24080802105281587,2.9193927049812833,1.1954054227781485,0,0,0,2772,108827.24612011095,17949.907901326293,0.28680686228493923,0.946538096130403,0,0.2247517743054901,0
ALT-00132,2025-12-26 22:41:30.070620,TR-7797,GME,Equity,36.297024443092695,16.616253340948205,3.3761721134043916,0.6220881615777025,15,0.775782088986332,6.525794553974693,52.01023056036394,1,1,3,26,89439.23604372735,75902.25849701908,0.7215208962849505,0.4222097242632094,1,0.7389435309759992,1
ALT-00301,2025-12-02 22:41:30.073225,TR-8460,MSFT,Option,6.250854379346414,2.4295051013425857,0.7888636134622796,0.4222858102672872,1,0.3786552876571543,1.1432787849479493,16.85722809931017,0,0,0,2033,56958.52521739269,22909.41867367781,0.2697064516423018,0.6639353344838839,0,0.15583954694392005,0
ALT-00425,2026-01-08 22:41:30.075147,TR-2771,NVDA,Equity,2.5286589107528705,4.610136566579213,0.19103634903533412,0.4794081310055661,2,0.1033982742930559,2.4804843004404713,10.767556494557521,0,0,0,686,118007.94969859236,13539.923413374123,0.2923074572906064,0.8752160793882642,0,0.2620432218351427,0
ALT-00327,2025-11-25 22:41:30.073638,TR-6005,NVDA,Equity,10.886666787110824,3.5421158408210434,1.6432904298816495,0.2536170553564402,2,0.4035676404417885,1.6551979653284028,5.565683345556968,0,0,0,2133,18769.96490811459,8558.042670133498,0.1289934502863257,0.6619139327883944,0,0.49493446343181835,0
